Organization Name,Founded Date,Headquarters Location,Headquarters City,Headquarters State,baden_wuerttemberg,bayern,berlin,brandenburg,bremen,hamburg,hessen,mecklenburg_vorpommern,niedersachsen,nordrhein_westfalen,rheinland_pfalz,saarland,sachsen,sachsen_anhalt,schleswig_holstein,thueringen,Industries,industry,industrials,information_technology,communication_services,real_estate,financials,consumer_discretionary,web3_blockchain,health_care,materials,consumer_staples,other,utilities,energy,Number of Employees,Number of Funding Rounds,Total Funding Amount,Last Funding Type,Last Funding Date,Last Funding Amount,Number of Investors,Number of Articles,Description,Cleaned Industry,Search Query,twitter,instagram,linkedin,ceo_connections,ceo_connections_dummy,Total Funding Currency,Total Funding Amount Clean,Last Funding Currency,Last Funding Amount Clean,fx,fx_source,fx_rate,total_funding,last_funding,age,funding_time_months,startup_stage,industry_clean,twitter_log,instagram_log,linkedin_log,ceo_connections_log,total_funding_log,articles_log,funding_time_months_log,age_log
MeTalent,2022-09-14,"Stuttgart, Baden-Wurttemberg,",Stuttgart,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Automotive, Education, Finance,,,,,",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,1,0.0,Pre-Seed,2023-07-16,0.0,1.0,0.0,"We are a group of ambitious Ukrainians, who created a platform to quickly and simply bind businesses and talents from IT",Automotive,MeTalent Automotive startup website,0.0,0.0,105000.0,500.0,1,0.0,0.0,0.0,0.0,1.12,historical,1.12,0.0,0.0,2,10,1,consumer_discretionary,0.0,0.0,11.561725152903833,6.2166061010848646,0.0,0.0,2.3978952727983707,1.0986122886681098
instant3Dhub,2021-01-01,"Darmstadt, Hessen, Germany",Darmstadt,Hessen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"3D Technology, Database, Information Technology,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,3,"$1,265,000",Seed,2023-07-18,"$1,100,000",0.0,0.0,"Ensure next level 3D data automation, efficiency and collaboration with instant3Dhub.",3D Technology,instant3Dhub 3D Technology startup website,51.0,0.0,2000.0,500.0,1,$,1265000.0,$,1100000.0,1.12,historical,1.12,1416800.0000000002,1232000.0000000002,4,30,2,information_technology,3.9512437185814275,0.0,7.601402334583733,6.2166061010848646,14.163912071266434,0.0,3.4339872044851463,1.6094379124341003
DLT (short for data load tool),2022-07-20,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Open Source",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"$1,500,000",Pre-Seed,2023-07-20,"$1,500,000",3.0,0.0,"DLT short for data load tool building exactly that open-source python library that it claims, is designed for this new wave of AI.",AI,DLT (short for data load tool) AI startup website,0.0,0.0,7000.0,500.0,1,$,1500000.0,$,1500000.0,1.12,historical,1.12,1680000.0000000002,1680000.0000000002,2,11,1,information_technology,0.0,0.0,8.853808274977197,6.2166061010848646,14.33430494661736,0.0,2.4849066497880004,1.0986122886681098
Cello,2022-01-04,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, B2B,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€6,300,000",Seed,2023-07-20,"€4,000,000",10.0,2.0,All-in-one Referral Platform to amplify word-of-mouth,AI,Cello AI startup website,69.0,0.0,2000.0,500.0,1,€,6300000.0,€,4000000.0,1.12,historical,1.12,6300000.0,4000000.0,3,18,2,information_technology,4.248495242049359,0.0,7.601402334583733,6.2166061010848646,15.656060350091908,1.0986122886681098,2.9444389791664403,1.3862943611198906
constellr,2020-01-01,"Freiburg, Baden-Wurttemberg,",Freiburg,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agriculture, Database, Geospatial,",Consumer Staples,0,0,0,0,0,0,0,0,0,1,0,0,0,51-100,7,"€33,454,397",Seed,2023-07-24,"€17,000,000",14.0,21.0,"constellr develops an imaging technology to assess vegetation, soil health, and industrial monitoring for the agriculture sector.",Agriculture,constellr Agriculture startup website,0.0,0.0,12000.0,500.0,1,€,33454397.0,€,17000000.0,1.11,historical,1.11,33454397.0,17000000.0,5,42,2,consumer_staples,0.0,0.0,9.392745258631441,6.2166061010848646,17.325693815716424,3.091042453358316,3.7612001156935624,1.791759469228055
Elevear,2021-01-01,"Aachen, Nordrhein-Westfalen,",Aachen,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Apps, Audio, Augmented Reality,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Seed,2023-07-24,0.0,1.0,2.0,We develop breakthrough audio technologies for your hearables.,Apps,Elevear Apps startup website,0.0,0.0,12000.0,500.0,1,0.0,0.0,0.0,0.0,1.11,historical,1.11,0.0,0.0,4,30,2,information_technology,0.0,0.0,9.392745258631441,6.2166061010848646,0.0,1.0986122886681098,3.4339872044851463,1.6094379124341003
nuwo,2021-01-14,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€2,750,000",Seed,2023-07-25,"€2,750,000",8.0,8.0,"Workplace as-a-Service, Equipping Employees",Software,nuwo Software startup website,5.0,0.0,2000.0,500.0,1,€,2750000.0,€,2750000.0,1.11,historical,1.11,2750000.0,2750000.0,4,30,2,information_technology,1.791759469228055,0.0,7.601402334583733,6.2166061010848646,14.827111833279051,2.1972245773362196,3.4339872044851463,1.6094379124341003
QuoIntelligence,2020-03-05,"Frankfurt, Hessen, Germany",Frankfurt,Hessen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"AI, Cyber Security,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,51-100,1,"€5,000,000",Seed,2023-07-27,"€5,000,000",3.0,3.0,"Our Finished Intelligence, tailor-made for your organization",AI,QuoIntelligence AI startup website,467.0,0.0,8000.0,500.0,1,€,5000000.0,€,5000000.0,1.11,historical,1.11,5000000.0,5000000.0,4,40,2,information_technology,6.148468295917647,0.0,8.987321812850125,6.2166061010848646,15.424948670398354,1.3862943611198906,3.713572066704308,1.6094379124341003
marta,2020-08-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Health Care, Home Health Care,",Health Care,0,0,0,0,0,0,0,1,0,0,0,0,0,51-100,2,"€6,600,000",Seed,2023-08-03,0.0,14.0,0.0,marta provides software for the live-in care market that empowers caregivers and helps our seniors to age in dignity.,Health Care,marta Health Care startup website,0.0,0.0,3000.0,500.0,1,€,6600000.0,0.0,0.0,1.09,historical,1.09,6600000.0,0.0,4,36,2,health_care,0.0,0.0,8.006700845440367,6.2166061010848646,15.702580358511794,0.0,3.6109179126442243,1.6094379124341003
Orthogonal,2021-04-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"$4,500,000",Seed,2023-08-07,"$3,500,000",3.0,0.0,We're a leading tool vendor offering specialized software and hardware solutions tailored for spatial computing-based product design.,Software,Orthogonal Software startup website,623.0,0.0,4000.0,500.0,1,$,4500000.0,$,3500000.0,1.1,historical,1.1,4950000.0,3850000.000000001,3,28,2,information_technology,6.436150368369428,0.0,8.294299608857235,6.2166061010848646,15.414898336565054,0.0,3.367295829986474,1.3862943611198906
Sereact,2021-11-01,"Stuttgart, Baden-Wurttemberg,",Stuttgart,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Machine Learning,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"$5,000,000",Seed,2023-08-08,"$5,000,000",10.0,3.0,Sereact created an adaptable AI in order to commercialise a new era of intelligent robots.,AI,Sereact AI startup website,263.0,0.0,4000.0,500.0,1,$,5000000.0,$,5000000.0,1.1,historical,1.1,5500000.0,5500000.0,3,21,2,information_technology,5.575949103146316,0.0,8.294299608857235,6.2166061010848646,15.520258832020865,1.3862943611198906,3.091042453358316,1.3862943611198906
ONVY HealthTech,2020-01-16,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Health Care,,,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,5,"€2,650,000",Seed,2023-08-09,0.0,4.0,3.0,AI-as-a-Service for the Health and Wellness Industry. Data-driven Health Tech Personalization.,AI,ONVY HealthTech AI startup website,27.0,0.0,1000.0,500.0,1,€,2650000.0,0.0,0.0,1.1,historical,1.1,2650000.0,0.0,5,42,2,information_technology,3.332204510175204,0.0,6.90875477931522,6.2166061010848646,14.790070575320824,1.3862943611198906,3.7612001156935624,1.791759469228055
SureIn,2021-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Technology, InsurTech,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€4,000,000",Seed,2023-08-15,"€4,000,000",9.0,4.0,SureIn is a developer of an insurance management application designed to make business insurance efficient.,Information Technology,SureIn Information Technology startup website,0.0,0.0,2000.0,500.0,1,€,4000000.0,€,4000000.0,1.09,historical,1.09,4000000.0,4000000.0,4,31,2,information_technology,0.0,0.0,7.601402334583733,6.2166061010848646,15.201805169084134,1.6094379124341003,3.4657359027997265,1.6094379124341003
Mercanis,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Enterprise Software, Procurement,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,3,"€9,200,000",Seed,2023-08-17,"€9,200,000",11.0,12.0,Mercanis offers state-of-the-art software for procurement and sourcing driven by AI.,Enterprise Software,Mercanis Enterprise Software startup website,0.0,0.0,3000.0,500.0,1,€,9200000.0,€,9200000.0,1.09,historical,1.09,9200000.0,9200000.0,5,43,2,information_technology,0.0,0.0,8.006700845440367,6.2166061010848646,16.034714150714915,2.5649493574615367,3.784189633918261,1.791759469228055
Aimars,2023-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AI,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"€100,000",Pre-Seed,2023-08-18,"€100,000",1.0,0.0,Aimars is an AI-driven sales optimization platform that helps businesses understand their customers better by analyzing data.,AI,Aimars AI startup website,0.0,0.0,428.0,297.0,0,€,100000.0,€,100000.0,1.09,historical,1.09,100000.0,100000.0,2,7,1,information_technology,0.0,0.0,6.061456918928017,5.697093486505405,11.51293546492023,0.0,2.0794415416798357,1.0986122886681098
ACCURE Battery Intelligence,2020-07-01,"Aachen, Nordrhein-Westfalen,",Aachen,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Analytics, AI,,,,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,51-100,3,"$18,494,830",Series A,2023-08-22,"€7,200,000",5.0,20.0,ACCURE is an AI-powered battery analytics company.,Analytics,ACCURE Battery Intelligence Analytics startup website,242.0,0.0,12000.0,500.0,1,$,18494830.0,€,7200000.0,1.09,historical,1.09,20159364.700000003,7200000.0,4,37,3,information_technology,5.493061443340548,0.0,9.392745258631441,6.2166061010848646,16.81917953737881,3.044522437723423,3.6375861597263857,1.6094379124341003
BeeOLED,2020-01-01,"Dresden, Sachsen, Germany",Dresden,Sachsen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3D Technology, Information Technology",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€13,300,000",Series A,2023-08-23,"€13,300,000",7.0,13.0,BeeOLED solves a significant issue in the OLED field.,3D Technology,BeeOLED 3D Technology startup website,0.0,1.0,483.0,500.0,1,€,13300000.0,€,13300000.0,1.08,historical,1.08,13300000.0,13300000.0,5,43,3,information_technology,0.0,0.6931471805599453,6.182084906716632,6.2166061010848646,16.40327466837995,2.6390573296152584,3.784189633918261,1.791759469228055
Aily Labs,2020-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Information Technology,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,251-500,1,"€19,000,000",Series A,2023-08-24,"€19,000,000",1.0,24.0,We empower business with AI.,AI,Aily Labs AI startup website,0.0,319.0,19000.0,500.0,1,€,19000000.0,€,19000000.0,1.09,historical,1.09,19000000.0,19000000.0,5,43,3,information_technology,0.0,5.768320995793772,9.852246888342531,6.2166061010848646,16.759949589762293,3.2188758248682006,3.784189633918261,1.791759469228055
Alpas,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B2B, Big Data, Enterprise Software,,,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"$2,700,000",Seed,2023-08-29,0.0,2.0,1.0,Alpas develops software for procurement departments to identify suppliers 10x faster.,B2B,Alpas B2B startup website,0.0,0.0,2000.0,500.0,1,$,2700000.0,0.0,0.0,1.08,historical,1.08,2916000.0,0.0,5,43,2,industrials,0.0,0.0,7.601402334583733,6.2166061010848646,14.885723715046154,0.6931471805599453,3.784189633918261,1.791759469228055
traide AI,2021-09-26,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Software",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Seed,2023-08-29,0.0,6.0,3.0,Remaining international customs processes with state-of-the-art deep learning technology,AI,traide AI AI startup website,0.0,0.0,2000.0,500.0,1,0.0,0.0,0.0,0.0,1.08,historical,1.08,0.0,0.0,3,23,2,information_technology,0.0,0.0,7.601402334583733,6.2166061010848646,0.0,1.3862943611198906,3.1780538303479458,1.3862943611198906
recoupling,2021-05-28,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apps, AI,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,0.0,Pre-Seed,2023-08-29,0.0,4.0,0.0,Recoupling is a mobile app that combines scientific findings from couples therapy with gamification.,Apps,recoupling Apps startup website,0.0,47400.0,694.0,500.0,1,0.0,0.0,0.0,0.0,1.08,historical,1.08,0.0,0.0,3,27,1,information_technology,0.0,10.766398604507042,6.543911845564792,6.2166061010848646,0.0,0.0,3.332204510175204,1.3862943611198906
askui,2021-03-03,"Karlsruhe, Baden-Wurttemberg,",Karlsruhe,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B2B, Information Technology,,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,3,"€6,050,000",Seed,2023-08-30,"€4,300,000",6.0,17.0,"SaaS, Software, Test Automation, RPA",B2B,askui B2B startup website,192.0,0.0,0.0,0.0,0,€,6050000.0,€,4300000.0,1.09,historical,1.09,6050000.0,4300000.0,3,29,2,industrials,5.262690188904886,0.0,0.0,0.0,15.615568995296266,2.8903717578961645,3.4011973816621555,1.3862943611198906
Fraud0,2020-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Advertising, Fraud Detection, Network Security,",Communication Services,0,0,1,0,0,0,0,0,0,0,0,0,0,1-10,1,"€6,000,000",Seed,2023-08-30,"€6,000,000",17.0,0.0,"Fraud0 is a software that renders uncontaminated analytics, automated non-human traffic, fraud and advertising detection solutions.",Advertising,Fraud0 Advertising startup website,0.0,0.0,3000.0,500.0,1,€,6000000.0,€,6000000.0,1.09,historical,1.09,6000000.0,6000000.0,5,43,2,communication_services,0.0,0.0,8.006700845440367,6.2166061010848646,15.607270193858982,0.0,3.784189633918261,1.791759469228055
Spreadly,2022-09-22,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Pre-Seed,2023-08-31,0.0,0.0,0.0,Spreadly provides sustainable digital business cards for companies of any size.,Software,Spreadly Software startup website,0.0,163.0,2000.0,500.0,1,0.0,0.0,0.0,0.0,1.09,historical,1.09,0.0,0.0,2,11,1,information_technology,0.0,5.099866427824199,7.601402334583733,6.2166061010848646,0.0,0.0,2.4849066497880004,1.0986122886681098
Logistikbude,2021-10-28,"Dortmund, Nordrhein-Westfalen,",Dortmund,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€2,200,000",Seed,2023-08-31,"€2,200,000",5.0,0.0,SaaS solution enabling production & logistics to automate the management of load carriers,Software,Logistikbude Software startup website,0.0,0.0,3000.0,500.0,1,€,2200000.0,€,2200000.0,1.09,historical,1.09,2200000.0,2200000.0,3,22,2,information_technology,0.0,0.0,8.006700845440367,6.2166061010848646,14.603968372873895,0.0,3.1354942159291497,1.3862943611198906
Komment,2023-05-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Developer Tools,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"$1,500,000",Pre-Seed,2023-09-01,"$1,500,000",4.0,0.0,Komment documents enterprise code automatically so teams can shift their focus back to building and innovating.,AI,Komment AI startup website,0.0,0.0,3000.0,4763.0,1,$,1500000.0,$,1500000.0,1.08,historical,1.08,1620000.0,1620000.0,1,4,1,information_technology,0.0,0.0,8.006700845440367,8.46884293047519,14.297937324492327,0.0,1.6094379124341003,0.6931471805599453
BHK Cloud,2022-01-01,"Tamm, Baden-Wurttemberg, Germany",Tamm,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cloud Computing, Cyber Security,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,3,"$1,100,000",Pre-Seed,2023-09-01,"$150,000",1.0,0.0,"BHK Industry is an IT company that specializes in cloud computing, cybersecurity, software development, and advisory services.",Cloud Computing,BHK Cloud Cloud Computing startup website,9.0,0.0,0.0,0.0,0,$,1100000.0,$,150000.0,1.08,historical,1.08,1188000.0,162000.0,3,19,1,information_technology,2.302585092994046,0.0,0.0,0.0,13.987782620655215,0.0,2.995732273553991,1.3862943611198906
Vestlane,2022-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Angel Investment, Asset Management,,,,",Financials,0,0,0,0,1,0,0,0,0,0,0,0,0,11-50,1,0.0,Pre-Seed,2023-09-01,0.0,0.0,0.0,Vestlane is the private market transactions and fundraising platform.,Angel Investment,Vestlane Angel Investment startup website,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.08,historical,1.08,0.0,0.0,3,19,1,financials,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,2.995732273553991,1.3862943611198906
Hezo Sports,2022-01-01,"Saarbrücken, Saarland, Germany",Saarbrücken,Saarland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"E-Commerce, Manufacturing,",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,2,"$842,000",Seed,2023-09-01,0.0,0.0,0.0,"Hezo democratizes shoe manufacturing. For measuring they use an app. After this a 3D shoe model is generated, which is produced by 3D Print",E-Commerce,Hezo Sports E-Commerce startup website,0.0,0.0,293.0,500.0,1,$,842000.0,0.0,0.0,1.08,historical,1.08,909360.0,0.0,3,19,2,consumer_discretionary,0.0,0.0,5.683579767338681,6.2166061010848646,13.720497434034483,0.0,2.995732273553991,1.3862943611198906
Carelane,2023-01-01,"Bremen, Bremen, Germany",Bremen,Bremen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Health Care, Web Development",Health Care,0,0,0,0,0,0,0,1,0,0,0,0,0,1-10,1,"€800,000",Pre-Seed,2023-09-01,"€800,000",1.0,2.0,Carelane uses digital health technology to reduce inefficiencies in clinical trials.,Health Care,Carelane Health Care startup website,0.0,0.0,97.0,500.0,1,€,800000.0,€,800000.0,1.08,historical,1.08,800000.0,800000.0,2,7,1,health_care,0.0,0.0,4.584967478670572,6.2166061010848646,13.592368256649284,1.0986122886681098,2.0794415416798357,1.0986122886681098
Gamelight,2022-01-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Information Technology, Marketing,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,0.0,Seed,2023-09-04,0.0,0.0,11.0,Gamelight is the largest Rewarded Marketing Platform for Mobile Games!,Information Technology,Gamelight Information Technology startup website,0.0,0.0,15000.0,500.0,1,0.0,0.0,0.0,0.0,1.08,historical,1.08,0.0,0.0,3,20,2,information_technology,0.0,0.0,9.61587214452889,6.2166061010848646,0.0,2.4849066497880004,3.044522437723423,1.3862943611198906
Vickii,2022-04-01,"Münster, Nordrhein-Westfalen,",Münster,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Apps, Finance, FinTech, News,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€1,200,000",Pre-Seed,2023-09-05,"€1,200,000",8.0,0.0,Vickii is the platform that enables self-directed investing by providing access to relevant information.,Apps,Vickii Apps startup website,21.0,5587.0,1000.0,500.0,1,€,1200000.0,€,1200000.0,1.08,historical,1.08,1200000.0,1200000.0,2,17,1,information_technology,3.091042453358316,8.628376720376853,6.90875477931522,6.2166061010848646,13.997832948091215,0.0,2.8903717578961645,1.0986122886681098
Revideo,2023-01-01,"Babenhausen, Hessen, Germany",Babenhausen,Hessen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Internet, Software, Video",Communication Services,0,0,1,0,0,0,0,0,0,0,0,0,0,1-10,1,"$500,000",Pre-Seed,2023-09-06,"$500,000",1.0,0.0,"Revideo is an open-source video editing framework with motion canvas, automates workflows, enables browser-based editing.",Internet,Revideo Internet startup website,249.0,0.0,989.0,462.0,0,$,500000.0,$,500000.0,1.07,historical,1.07,535000.0,535000.0,2,8,1,communication_services,5.521460917862246,0.0,6.897704943128636,6.137727054086234,13.190023895035274,0.0,2.1972245773362196,1.0986122886681098
DGTAL,2021-01-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"AI, Insurance,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€3,000,000",Seed,2023-09-07,"€3,000,000",2.0,3.0,DGTAL is the first AI platform that will enable fully automated claims management by leveraging the power of unstructured data analytics.,AI,DGTAL AI startup website,803.0,0.0,32000.0,500.0,1,€,3000000.0,€,3000000.0,1.07,historical,1.07,3000000.0,3000000.0,4,32,2,information_technology,6.6895992691789665,0.0,10.373522431293592,6.2166061010848646,14.914123179965662,1.3862943611198906,3.4965075614664802,1.6094379124341003
Driveblocks,2021-01-01,"Garching Bei München, Bayern,",Garching Bei München,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autonomous Vehicles, Software",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,1,"€2,200,000",Seed,2023-09-08,"€2,200,000",4.0,3.0,Driveblocks is a software expert in completely automated commercial vehicle driving.,Autonomous Vehicles,Driveblocks Autonomous Vehicles startup website,0.0,0.0,4000.0,500.0,1,€,2200000.0,€,2200000.0,1.07,historical,1.07,2200000.0,2200000.0,4,32,2,consumer_discretionary,0.0,0.0,8.294299608857235,6.2166061010848646,14.603968372873895,1.3862943611198906,3.4965075614664802,1.6094379124341003
desk.ly,2021-12-01,"Osnabrück, Niedersachsen, Germany",Osnabrück,Niedersachsen,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Commercial Real Estate, Enterprise Software,",Real Estate,0,0,0,1,0,0,0,0,0,0,0,0,0,11-50,2,0.0,Seed,2023-09-11,0.0,3.0,0.0,"We make everyones place at work one of self-determination, thus increasing satisfaction, productivity and collaboration.",Commercial Real Estate,desk.ly Commercial Real Estate startup website,0.0,0.0,3000.0,500.0,1,0.0,0.0,0.0,0.0,1.07,historical,1.07,0.0,0.0,3,21,2,real_estate,0.0,0.0,8.006700845440367,6.2166061010848646,0.0,0.0,3.091042453358316,1.3862943611198906
cleverly.de,2020-12-22,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B2B, B2C, E-Learning, EdTech,,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,11-50,4,"€8,600,000",Seed,2023-09-13,"€4,600,000",10.0,0.0,"cleverly is a B2B2C kids online coaching platform, empowering family's wellbeing by matching kids & teens with their perfect companion.",B2B,cleverly.de B2B startup website,16.0,0.0,0.0,0.0,0,€,8600000.0,€,4600000.0,1.08,historical,1.08,8600000.0,4600000.0,4,32,2,industrials,2.833213344056216,0.0,0.0,0.0,15.967272877502799,0.0,3.4965075614664802,1.6094379124341003
MiViA,2022-01-01,"Freiberg, Sachsen, Germany",Freiberg,Sachsen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Analytics, AI",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Seed,2023-09-18,0.0,1.0,0.0,"At MiViA, we offer microstructural analysis for various sectors and applications using cutting-edge AI technology.",Analytics,MiViA Analytics startup website,0.0,0.0,999.0,500.0,1,0.0,0.0,0.0,0.0,1.07,historical,1.07,0.0,0.0,3,20,2,information_technology,0.0,0.0,6.907755278982137,6.2166061010848646,0.0,0.0,3.044522437723423,1.3862943611198906
Raily,2021-06-02,"Straßlach-dingharting, Bayern,",Straßlach-dingharting,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Augmented Reality,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€1,500,000",Pre-Seed,2023-09-19,"€1,500,000",0.0,19.0,AI-driven travel ecosystem,AI,Raily AI startup website,98.0,36.0,796.0,500.0,1,€,1500000.0,€,1500000.0,1.07,historical,1.07,1500000.0,1500000.0,3,27,1,information_technology,4.59511985013459,3.6109179126442243,6.680854678790215,6.2166061010848646,14.220976332738882,2.995732273553991,3.332204510175204,1.3862943611198906
Companyon Analytics,2020-01-01,"Düsseldorf, Nordrhein-Westfalen,",Düsseldorf,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Accounting, Analytics, Consulting,,,,,",Financials,0,0,0,0,1,0,0,0,0,0,0,0,0,11-50,1,"€2,000,000",Pre-Seed,2023-09-21,"€2,000,000",1.0,0.0,"Companyon Analytics provides data security, cloud infrastructure, information technology, technical solutions, and consultancy services.",Accounting,Companyon Analytics Accounting startup website,0.0,0.0,1000.0,500.0,1,€,2000000.0,€,2000000.0,1.07,historical,1.07,2000000.0,2000000.0,5,44,1,financials,0.0,0.0,6.90875477931522,6.2166061010848646,14.508658238524095,0.0,3.8066624897703196,1.791759469228055
